timestamp,power,heart_rate,cadence,speed,altitude,distance,speed_kmh,power_zone,hr_zone
2025-05-17 07:41:24,0.0,98,,0.0,356.6,0.0,0.0,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:41:25,0.0,97,,0.0,350.79999999999995,0.0,0.0,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:41:26,0.0,95,,0.0,350.79999999999995,0.0,0.0,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:41:27,0.0,95,,0.0,350.79999999999995,0.0,0.0,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:41:28,0.0,94,,0.0,350.79999999999995,0.0,0.0,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:41:29,0.0,95,,0.0,350.79999999999995,0.0,0.0,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:41:30,0.0,95,,0.0,350.79999999999995,0.0,0.0,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:41:31,0.0,95,,0.0,351.0,0.0,0.0,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:41:32,0.0,95,,0.0,351.0,0.0,0.0,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:41:34,0.0,95,,0.0,351.0,0.0,0.0,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:41:35,0.0,95,,0.0,351.20000000000005,0.0,0.0,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:41:36,0.0,95,,0.0,351.20000000000005,0.0,0.0,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:41:37,0.0,95,,0.0,351.20000000000005,0.0,0.0,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:41:38,0.0,95,,0.0,351.20000000000005,0.0,0.0,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:41:39,0.0,95,,0.0,351.20000000000005,0.0,0.0,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:41:40,0.0,97,,0.0,351.20000000000005,0.0,0.0,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:41:41,0.0,97,,0.0,351.20000000000005,0.0,0.0,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:41:42,0.0,99,,0.0,351.20000000000005,0.0,0.0,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:41:43,0.0,100,,0.0,351.20000000000005,0.0,0.0,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:41:44,0.0,100,,0.0,351.20000000000005,0.0,0.0,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:41:45,0.0,101,,1.036,351.20000000000005,0.08,3.7296,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:41:46,0.0,103,,2.155,351.4,1.96,7.757999999999999,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:41:47,0.0,104,,2.202,351.4,2.86,7.9272,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:41:48,0.0,105,,2.417,351.4,4.73,8.7012,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:41:49,0.0,106,,2.659,351.4,6.58,9.5724,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:41:50,0.0,106,48.0,2.734,351.4,8.38,9.8424,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:41:51,0.0,106,48.0,2.855,351.6,11.03,10.278,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:41:52,0.0,107,48.0,2.967,351.6,14.12,10.6812,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:41:53,0.0,108,0.0,3.051,351.6,16.77,10.983600000000001,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:41:54,0.0,109,0.0,3.564,351.6,20.02,12.830400000000001,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:41:55,0.0,109,0.0,3.928,351.6,23.91,14.1408,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:41:56,0.0,109,0.0,4.199,351.6,27.81,15.1164,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:41:57,0.0,110,0.0,4.423,351.6,32.31,15.9228,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:41:58,0.0,110,7.0,4.665,351.6,36.96,16.794,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:41:59,29.0,111,24.0,4.843,351.6,41.81,17.4348,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:42:00,51.0,111,83.0,5.001,351.20000000000005,46.67,18.003600000000002,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:42:01,51.0,111,83.0,5.141,351.0,51.6,18.5076,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:42:02,44.0,112,83.0,5.309,350.79999999999995,56.91,19.1124,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:42:03,44.0,112,53.0,5.318,350.6,62.28,19.1448,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:42:04,93.0,112,88.0,5.001,350.4,67.87,18.003600000000002,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:42:05,74.0,112,88.0,5.141,350.4,73.54,18.5076,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:42:06,111.0,112,85.0,5.309,350.20000000000005,79.04,19.1124,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:42:07,14.0,111,47.0,5.318,350.0,84.76,19.1448,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:42:08,12.0,111,47.0,5.365,350.0,90.51,19.314,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:42:09,12.0,111,47.0,5.552,349.79999999999995,96.32,19.987199999999998,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:42:10,12.0,112,20.0,5.561,349.79999999999995,102.25,20.0196,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:42:11,137.0,111,89.0,5.608,349.79999999999995,108.27,20.1888,Zone 2 (Endurance),Below Zone 1
2025-05-17 07:42:12,111.0,112,89.0,5.757,349.6,114.51,20.7252,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:42:13,111.0,112,43.0,5.757,349.6,120.78,20.7252,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:42:14,0.0,112,43.0,5.822,349.6,127.11,20.9592,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:42:15,0.0,112,43.0,5.841,349.6,133.61,21.0276,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:42:16,0.0,112,0.0,6.569,349.6,139.33,23.6484,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:42:17,0.0,112,0.0,6.289,349.4,147.27,22.6404,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:42:18,0.0,112,0.0,6.373,349.4,154.26,22.942800000000002,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:42:19,0.0,112,0.0,6.476,349.4,161.55,23.3136,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:42:20,0.0,112,0.0,6.494,348.79999999999995,168.33,23.3784,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:42:21,0.0,111,0.0,6.494,348.6,175.41,23.3784,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:42:22,0.0,111,0.0,6.494,348.20000000000005,181.81,23.3784,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:42:23,0.0,111,0.0,6.494,348.20000000000005,187.01,23.3784,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:42:24,0.0,111,0.0,6.494,348.20000000000005,194.81,23.3784,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:42:25,0.0,111,0.0,6.494,348.0,201.22,23.3784,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:42:26,0.0,111,0.0,6.345,347.79999999999995,207.64,22.842,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:42:27,0.0,111,0.0,6.326,347.79999999999995,214.14,22.7736,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:42:28,0.0,111,0.0,6.308,347.6,220.46,22.7088,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:42:29,0.0,111,0.0,6.308,347.0,226.89,22.7088,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:42:30,0.0,110,0.0,6.308,347.0,233.67,22.7088,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:42:31,0.0,110,0.0,6.308,346.79999999999995,240.48,22.7088,Zone 1 (Active Recovery),Below Zone 1
2025-05-17 07:42:32,0.0,109,0.0,6.308,346.6,246.86,22.7088,Zone 1 (Active Recovery),Below Zone 1
