timestamp,power,heart_rate,cadence,speed,altitude,distance,speed_kmh,power_zone,hr_zone
2025-05-27 05:13:23,,94,,2.818,354.0,2.4,10.1448,Zone 7 (Neuromuscular),Below Zone 1
2025-05-27 05:13:24,,94,,3.406,355.4,6.1,12.261600000000001,Zone 7 (Neuromuscular),Below Zone 1
2025-05-27 05:13:25,,95,,3.676,357.6,8.9,13.233600000000001,Zone 7 (Neuromuscular),Below Zone 1
2025-05-27 05:13:26,0.0,95,,3.835,357.79999999999995,12.52,13.806000000000001,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:13:27,0.0,95,,4.05,358.20000000000005,16.3,14.58,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:13:28,0.0,96,,4.301,358.4,20.94,15.483600000000001,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:13:29,0.0,96,,4.479,358.4,25.86,16.1244,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:13:30,0.0,97,6.0,4.609,358.20000000000005,30.59,16.5924,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:13:31,108.0,97,79.0,4.787,358.20000000000005,35.42,17.2332,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:13:32,109.0,97,82.0,4.964,358.20000000000005,39.35,17.870400000000004,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:13:33,101.0,98,82.0,5.076,358.20000000000005,44.4,18.2736,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:13:34,103.0,98,86.0,5.235,358.4,50.72,18.846,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:13:35,97.0,98,86.0,5.402,358.4,56.2,19.447200000000002,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:13:36,97.0,98,33.0,5.421,358.4,61.75,19.515600000000003,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:13:37,0.0,99,33.0,5.076,358.4,66.01,18.2736,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:13:38,0.0,99,33.0,5.235,358.4,71.88,18.846,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:13:39,0.0,99,0.0,5.374,358.4,77.0,19.3464,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:13:40,0.0,99,0.0,5.402,358.4,82.16,19.447200000000002,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:13:41,0.0,100,0.0,5.402,358.4,87.37,19.447200000000002,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:13:42,0.0,100,0.0,5.402,358.4,92.32,19.447200000000002,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:13:43,0.0,100,0.0,5.402,358.4,97.08,19.447200000000002,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:13:44,0.0,100,0.0,5.402,358.4,101.86,19.447200000000002,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:13:45,0.0,100,0.0,4.749,358.4,106.42,17.0964,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:13:46,0.0,100,0.0,4.078,358.4,110.06,14.680800000000001,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:13:47,0.0,100,0.0,3.154,358.6,112.99,11.3544,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:13:48,0.0,99,0.0,3.154,358.20000000000005,112.99,11.3544,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:13:49,0.0,99,0.0,1.754,358.4,116.28,6.3144,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:13:50,0.0,99,0.0,1.4,358.20000000000005,117.6,5.04,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:13:51,0.0,100,0.0,1.4,358.20000000000005,119.36,5.04,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:13:52,105.0,100,32.0,2.295,358.20000000000005,121.85,8.262,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:13:53,161.0,100,59.0,3.144,358.20000000000005,125.24,11.3184,Zone 2 (Endurance),Below Zone 1
2025-05-27 05:13:54,120.0,101,59.0,3.723,358.0,129.22,13.4028,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:13:55,120.0,101,75.0,4.078,358.0,133.51,14.680800000000001,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:13:56,120.0,101,84.0,4.507,357.79999999999995,139.02,16.2252,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:13:57,97.0,102,74.0,4.861,357.79999999999995,143.26,17.4996,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:13:58,82.0,102,77.0,5.318,357.6,148.89,19.1448,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:13:59,96.0,103,81.0,5.477,357.4,154.71,19.717200000000002,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:14:00,0.0,103,81.0,5.832,357.20000000000005,160.65,20.9952,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:14:01,0.0,104,81.0,5.888,357.0,166.88,21.1968,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:14:02,0.0,103,0.0,6.056,357.0,173.2,21.8016,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:14:03,0.0,103,0.0,6.177,356.6,179.71,22.237199999999998,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:14:04,0.0,103,0.0,5.832,356.6,186.25,20.9952,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:14:05,0.0,102,0.0,5.888,356.4,192.94,21.1968,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:14:06,0.0,102,0.0,6.056,356.20000000000005,199.73,21.8016,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:14:07,0.0,101,0.0,6.177,356.0,206.58,22.237199999999998,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:14:08,0.0,101,0.0,6.261,356.0,213.44,22.5396,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:14:09,0.0,101,0.0,6.466,355.6,220.6,23.2776,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:14:10,0.0,100,0.0,6.466,355.4,220.6,23.2776,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:14:11,40.0,100,5.0,7.362,355.4,236.93,26.5032,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:14:12,0.0,100,5.0,7.362,355.20000000000005,242.9,26.5032,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:14:13,0.0,100,0.0,7.362,355.20000000000005,250.3,26.5032,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:14:14,0.0,100,0.0,7.119,355.0,257.98,25.6284,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:14:15,0.0,100,0.0,7.157,355.0,265.54,25.7652,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:14:16,0.0,100,0.0,7.157,354.79999999999995,272.82,25.7652,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:14:17,0.0,100,0.0,7.157,354.79999999999995,279.8,25.7652,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:14:18,0.0,99,0.0,6.727,354.4,287.78,24.217200000000002,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:14:19,0.0,99,0.0,6.28,354.20000000000005,292.69,22.608,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:14:20,0.0,99,0.0,5.776,354.0,298.36,20.7936,Zone 1 (Active Recovery),Below Zone 1
2025-05-27 05:14:21,0.0,99,0.0,5.365,353.6,303.65,19.314,Zone 1 (Active Recovery),Below Zone 1
